Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
ブランシュクレウス/B[Se],Blanche Creusse/B [Se],101290,101290,ee5313cdcfabac924c6bc61d407aa4a2,45a53a18fcc3df8caeb55a1f9e9d78bf,568feb558a7f3c80d6d451b1a4c3be46,,,,,8f1c93b4f9c6073b354484ec1faf3493,,,,,,,,,
ブランシュクレウス/B2[Se],Blanche Creusse/B2 [Se],101291,101290,a44c7fb5521cf3e832a007bde13139a6,45a53a18fcc3df8caeb55a1f9e9d78bf,568feb558a7f3c80d6d451b1a4c3be46,,,,,,,,,,,,,,
バウナスボーア/C[Se],Bounca Boa/C [Se],101300,101300,d139b007d2205304e23226b9f5c1192f,469ed6b4e89494df94fac1e85d6cfca8,7f0a426221c933a75f2a0a3585af1e10,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
アリストブローデル/B[Se],Aristo Brodeur/B [Se],101310,101310,72a9fd25d5cae3624cb6604e6bb071e3,658f06a76033bcf3e8204f8b973bdd30,b5de1b4cab2f951dee6cef92d5f1ac46,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
アリストブローデル/B2[Se],Aristo Brodeur/B2 [Se],101311,101310,e0179976381474c0a741750af5c8ed04,658f06a76033bcf3e8204f8b973bdd30,b5de1b4cab2f951dee6cef92d5f1ac46,,,,,,,,,,,,,,
N-フロワガロウズ/B[Ba],N-Froid Gallows/B [Ba],101320,101320,6c44cb7a5d04133c281337220627131a,e6dce9a4a6d56132eace221ae6acae8b,4ebc80b94430d92da6a1504524f8cffb,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
ルロウセイロウ[Se],Nomad Seiro [Se],101340,101340,c585e34e45e667304888ed327212c2bd,58fda67a35b37bee9b71e1f4b36e8673,27b0f21b87b896d11907896f78bea26e,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
ルーデスヴェール/B[Ba],Loosse Veil/B [Ba],101350,101350,41c477a0655aa71ed7470b33829cb72a,f33f73e8a9d3253b9cff65a221466a24,2167a2a1d519a1a5559a63f00d184dc4,,,8402d1d0544481686cff61698d9b7a88,aa99869272cf187d440c7b28edefa088,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
ルーデスヴェール/B2[Ba],Loosse Veil/B2 [Ba],101351,101350,bf26ac5e178ddaa10e3d124d32f3ebd6,f33f73e8a9d3253b9cff65a221466a24,2167a2a1d519a1a5559a63f00d184dc4,,,,,,,,,,,,,,
ニーグルムグラディオ[Se],Nocte Gladio [Se],101360,101360,2345ab915dc64f438607c4eec5a8f3aa,57c5b4cb19377285fbb10593e9d64db9,27eb9782bc0782ac974b200d8e47a190,,,,,42283c57187e58faa0911e911a7968d3,,,,,,,,,
ニーグルムグラディオ/2[Se],Nocte Gladio/2 [Se],101361,101360,682ee564520ad47e59ab52c42500f6f4,57c5b4cb19377285fbb10593e9d64db9,27eb9782bc0782ac974b200d8e47a190,,,,,,,,,,,,,,
バーゲスト[Se],Barghest [Se],101370,101370,1b53e4f2d6fdaece634c0592aa7cfa3a,d209e33f91f447da1cc975e450f01575,83a2f6106c072761c96c8ac8da34f4c8,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
バーゲスト/2[Se],Barghest/2 [Se],101371,101370,d6bff05214e2dbddf0ed17e283d2d64b,d209e33f91f447da1cc975e450f01575,83a2f6106c072761c96c8ac8da34f4c8,,,,,,,,,,,,,,
レイヴァスファクトラ[Se],Labors Factora [Se],101380,101380,01f877e7c0a4493bf950baed8174e45e,b38cd09c28c04d066136f0fb51a2bb94,2a9bad26348013ca1a2d79411a9d1756,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
レイヴァスファクトラ/2[Se],Labors Factora/2 [Se],101381,101380,15ab17c09e6d381e48c87a1b14686052,b38cd09c28c04d066136f0fb51a2bb94,2a9bad26348013ca1a2d79411a9d1756,,,,,,,,,,,,,,
アヤシノカラスマ[Ba],Ominous Crow [Ba],101390,101390,5907ac211a3ff693a859c67366bf7af0,92d567b85c30adef0e9d3bd5b45bc128,b15db4aabcd0d36c20000b7b1405aa89,,,,,fd93a88051c89670664b2381fcba5bc0,,,,,,,,,
アヤシノカラスマ/2[Ba],Ominous Crow/2 [Ba],101391,101390,9bee0803c002390290df1be080e859f9,92d567b85c30adef0e9d3bd5b45bc128,b15db4aabcd0d36c20000b7b1405aa89,,,,,,,,,,,,,,
リューンノクトーリノ[Se],Lune Noctorino [Se],101400,101400,d22d15a99f028830cafd18fd59dde510,5bfbfe622db7f2d86ad9bb68b62d00a0,c7f49fd4957e2c101b1b431837542504,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
リューンノクトーリノ/2[Se],Lune Noctorino/2 [Se],101401,101400,e5816b4c8d403d959d396dd0a90157f3,5bfbfe622db7f2d86ad9bb68b62d00a0,c7f49fd4957e2c101b1b431837542504,,,,,,,,,,,,,,
アルミラントアンシェット[Se],Almirant Anciet [Se],101420,101420,61f0192ad421db7ae0848b6c6bd3c42f,a9363396051a38736acbcacf2de1f2e0,1c212e63fe988c0807d14667bccbd3dc,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
アルミラントアンシェット/2[Se],Almirant Anciet/2 [Se],101421,101420,980f9a066740609c723f0eef323da268,a9363396051a38736acbcacf2de1f2e0,1c212e63fe988c0807d14667bccbd3dc,,,,,,,,,,,,,,
メルカントT1[Ba],Mercant T1 [Ba],101430,101430,1aa9ed3a63d4e1d0b5a38a89e92d7e68,8a2821b86f6fd601081fa4bbe7423340,0588c4b335aeb9b4ab81971bd747e72f,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
メルカントT1/2[Ba],Mercant T1/2 [Ba],101431,101430,fca2a55dc5e4fe89fea880f91a087c51,8a2821b86f6fd601081fa4bbe7423340,0588c4b335aeb9b4ab81971bd747e72f,,,,,,,,,,,,,,
ウカノミハタT1[Se],Uka no Mihata T1 [Se],101440,101440,80a6300f7c567325be541e9ef957930f,1b081861d3cc97a0aa53336a65075373,160669074308707ef4d200c2a2c18d89,,,,,46b1c6ddd8b73f4a7165a6689b8774ee,,,,,,,,,
ウカノミハタT1/2[Se],Uka no Mihata T1/2 [Se],101441,101440,7e7b1b97e8e17a41f806b19c32bc58b9,1b081861d3cc97a0aa53336a65075373,160669074308707ef4d200c2a2c18d89,,,,,,,,,,,,,,
シュタッテリベラッテT1[Ba],Stadte Liberati T1 [Ba],101450,101450,e586da67940af48aa601bc7e7b287688,fdcbd2c271ec2121bed6e480de61e922,eb37d5581c965b322513fafd925e9424,,,,,42283c57187e58faa0911e911a7968d3,,,,,,,,,
シュタッテリベラッテT1/2[Ba],Stadte Liberati T1/2 [Ba],101451,101450,9534cde9aa549e943a0aad69dc014bf2,fdcbd2c271ec2121bed6e480de61e922,eb37d5581c965b322513fafd925e9424,,,,,,,,,,,,,,
ヒハヤノヒヌガ[Ba],Hihaya no Hinuga [Ba],101460,101460,a6cf6134393ec5aaa53daa3f07f1e8c2,884a79ae438167146784f616e8189755,b781d859fd59284baa1777d5004d08b9,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
ヒハヤノヒヌガ/2[Ba],Hihaya no Hinuga/2 [Ba],101461,101460,116fe524b80d40c5a012c096f2ca0aab,884a79ae438167146784f616e8189755,b781d859fd59284baa1777d5004d08b9,,,,,,,,,,,,,,
ヒハヤノヒヌガ NPC[Ba],Hihaya no Hinuga NPC [Ba],101469,101469,0f71024c9cd8cc89bf8a8d756bb73ba9,01392c448b2bb08268ca8321710521e2,a8474cf652f57a9dcbb5b430a8ad2800,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
スティアウォルダ[Ba],Stia Wardat [Ba],101470,101470,d47c2db179bfd112788dd7fe399a46e0,df97e784d02599c01fa4942f9ea96620,f4059abfe0ff1cb75b239c0b1fa19777,,,,,d708e64c4f43dfe42191e00534b77c19,,,,,,,,,
スケルステス[Se],Skelstelth [Se],101480,101480,f3bf8b84b80e7438dbdd87a36f1c3396,b5056b48d0b90f376f67a194fdf82490,e71a971b235b62a9411fac55770ab630,,,,,406f6ae547b88ef4eb810c62243fc16e,,,,,,,,,
スケルステス/2[Se],Skelstelth/2 [Se],101481,101480,5f3f11421ebd3d5f157167cb7501ba92,b5056b48d0b90f376f67a194fdf82490,e71a971b235b62a9411fac55770ab630,,,,,,,,,,,,,,
エイセンハカマ[Se],Shadowy Hakama [Se],101490,101490,e393033c6b77e61184c30bae668f0727,de15845ce83eb55c5f6f5e603ca57546,6aa88042f708dc803717446f9d9e63d0,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
エイセンハカマ/2[Se],Shadowy Hakama/2 [Se],101491,101490,9276168e3fd3223802c3f478e72bdc88,de15845ce83eb55c5f6f5e603ca57546,6aa88042f708dc803717446f9d9e63d0,,,,,,,,,,,,,,
サイヴァトランツT1[Ba],Cyber Trance T1 [Ba],101510,101510,07f9d6f0a09844d697ad0ccf266a72c0,7e491549e97e72867c75829a25917eb9,aadf53dd39271a2444175ad337c8139b,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
サイヴァトランツT1/2[Ba],Cyber Trance T1/2 [Ba],101511,101510,44d23b9ba80460e1609a6f20107ac77d,7e491549e97e72867c75829a25917eb9,aadf53dd39271a2444175ad337c8139b,,,,,,,,,,,,,,
ディシプルフォーマ/B[Se],Discipli Forma/B [Se],101520,101520,110948fe962d1b3bae615f9bf8c09c9a,4a0a2ce35b4900146ca892f5fe43abdf,74739db0d9582792f5c8971c42e92a25,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
ディシプルフォーマ/B2[Se],Discipli Forma/B2 [Se],101521,101520,e679781311403f3c01fe20d9cce71074,4a0a2ce35b4900146ca892f5fe43abdf,74739db0d9582792f5c8971c42e92a25,,,,,,,,,,,,,,
インヤンデヴァンダ/B[Ba],Yin Yang Dichotomy/B [Ba],101530,101530,c1afbd6a8b3125ddaee3a3526bd80c38,08825bf574bb3628258993828734fa3b,c7e612edcea9c05af4f3357a11d5de1f,,,,,d708e64c4f43dfe42191e00534b77c19,,,,,,,,,
インヤンデヴァンダ/B2[Ba],Yin Yang Dichotomy/B2 [Ba],101531,101530,0a0eb9017f47dad94ccda1cf3863378e,08825bf574bb3628258993828734fa3b,c7e612edcea9c05af4f3357a11d5de1f,,,,,,,,,,,,,,
マールサーリウ/C[Ba],Maal Sandquick/C [Ba],101560,101560,6dd1effe424c547c9a2be9cdf8b0e8c0,50d674cfb7b5f6af438c70e7745fdc60,7eeac74336c658fcda9a92188b128f23,,,096f2bbd4e4c07f60dae62ba250c4ce5,9f9dff87aafb3793f17b35ecc6eaaeab,751cfcc0ddf70b87d9d4b6705793d0bf,,,,,,,,,
マールサージン/B[Ba],Maal Sandstorm/B [Ba],101570,101570,ad9b2b8c6b7924832050d931eef41be9,c751a03a49b95741002cfa8644df5f96,e4f174e935e0f6847a9a89c0582c8f80,,,,,cd11cf77827b7d82ce724b933479b11d,,,,,,,,,
マールサージェス/B[Ba],Maal Storm/B [Ba],101580,101580,70ed1aabd35d47776ea5e821dcbaa193,ba10f6f0c33a400e0b4c15c2f8cc934b,1c2ddadeff8cce779b987c1fab2fa3dc,,,,,cd11cf77827b7d82ce724b933479b11d,,,,,,,,,
オペラーテユニヴス/B[Ba],Operatii Univus/B [Ba],101590,101590,4948abb52dab5be954279ea56f8714e5,bfcd5b8fc24e29cf4a6aa7bb2d49dbd8,0644b1510dc0b4b1885599f5d7207b06,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
オペラーテユニヴス/C[Ba],Operatii Univus/C [Ba],101600,101600,e0e484c2a68b06d24905475b2e7837e0,242ca24cc9da7bbf22490b46ae278c78,8a8fba20db1030abac84e617daaac5e8,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
クラークユニヴス/B[Ba],Clark Univus/B [Ba],101610,101610,f5fd6761eb40bb2d2c0bbaa3da9d1439,3864de9e0e0fb650a17c4b305ee7a3ad,28a29b11541e2a970f53e74adf8ad131,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
クラークユニヴス/C[Ba],Clark Univus/C [Ba],101620,101620,1e94fd781529af0faefdc707dcc6b2e5,ec3c58c24043ea1498ef090f53b4d8cd,d2fe743a59d3e952d1e73807a0660ea8,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
ヴォアルジュマリノーソ/B[Ba],Voyarge Marinoso/B [Ba],101630,101630,7d501fca58c42d1ff3bad5d8c70b712a,2ddcb8ebfb54b3fa1fb18211ff578f98,6c93ee803d7758e0483ed8e4b6b53ff4,,,9a111b6b49fd15fa98f04aa394c9fd5a,d0a7bfb5133041b8a15de9dcb5a7aace,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
ヴォアルジュマリノーソ/B2[Ba],Voyarge Marinoso/B2 [Ba],101631,101630,9f96b9bdbefb4cff43119d0e3a1a2445,2ddcb8ebfb54b3fa1fb18211ff578f98,6c93ee803d7758e0483ed8e4b6b53ff4,,,,,,,,,,,,,,
N-上なしラフジーンズ/B[Ba],N-Premium Jeans/B [Ba],101640,101640,07240f3ae59bd0d35ea49546427b932a,78b4d0f3122ede56c0591d00c5393d01,edb5b4a94ca9c40ee761b33b0455f230,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
,,101650,101650,,,,,,,,87b29cd24f100b736e17bd875a9e560a,,,,,,,,,
テンエイティス[Se],Ten Eighties [Se],101680,101680,f75142e03af55e59c125e71a061797e5,81e00e82311162ce08da9b13132e4575,096ac089be78cf5861b848d8a62f5dd6,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
テンエイティス/2[Se],Ten Eighties/2 [Se],101681,101680,4af501bf1a2310e13938cf36205e78e9,81e00e82311162ce08da9b13132e4575,096ac089be78cf5861b848d8a62f5dd6,,,,,,,,,,,,,,
オリエストライゼ/B[Se],Orien Struise/B [Se],101690,101690,ee4cd8de1d878dfceaf5d6b88e6faf77,6fa63a576426823b1efb7b03db126d81,6b45c1ea471dbe09a9ad651ce003a299,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
オリエストライゼ/B2[Se],Orien Struise/B2 [Se],101691,101690,f9a56970f515dac05e061e592a2ba1d5,6fa63a576426823b1efb7b03db126d81,6b45c1ea471dbe09a9ad651ce003a299,,,,,,,,,,,,,,
N-【仮面】戦闘衣/B[Se],N-[Persona] Attire/B [Se],101700,101700,f94f59b14e2559a49dec51a469cdc0a4,45bad3c992ec51ed9b8006bd8efd80ac,e2ffcabd98c94483065925021f7a3d31,,,,,ad4f8dbedb5073b1e5898c2f7a3bc634,,,,,,,,,
N-【仮面】戦闘衣V2/B[Se],N-[Persona] Attire V2/B [Se],101710,101710,944bf5ddfcfc5e724d5e98ce9c8baae7,05fc66e1a778522f4ee6bc9e036550fc,5372265b22b2966e18afecec500d552e,,,,,ad4f8dbedb5073b1e5898c2f7a3bc634,,,,,,,,,
レイヴァスファクトラ/B[Se],Labors Factora/B [Se],101720,101720,b4e0d79dc94760e44c08c408d0adfd4b,ddb02de9bb6ce774489a8c46657dcb2a,d7b5b4ca92af94e683ed18429f4b8a5a,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
レイヴァスファクトラ/B2[Se],Labors Factora/B2 [Se],101721,101720,324f9129a28019c3feecf2af17c22ea0,ddb02de9bb6ce774489a8c46657dcb2a,d7b5b4ca92af94e683ed18429f4b8a5a,,,,,,,,,,,,,,
シュテールクリーゲル/B[Ba],Starr Krieger/B [Ba],101730,101730,ae8c95934ed3da9ce03b764694db75cc,27c3b2d2fbfea1889513af96e83c59d7,9fdbc82ad9ef042982f48b218d5103fc,,,8b206f138086ad6589488db83c08d78a,b62a95ad1e263ca3be25b4be53b19801,,,,,,,,,,
シュテールクリーゲル/B2[Ba],Starr Krieger/B2 [Ba],101731,101730,22d32f23694b76631cd6df73d6c391fc,27c3b2d2fbfea1889513af96e83c59d7,9fdbc82ad9ef042982f48b218d5103fc,,,,,,,,,,,,,,
フォルティーマエストリッツォ/B[Ba],Forte Maestrizzo/B [Ba],101740,101740,7deb58c4ab9c3007575538b69cabb062,96d3a3d461a0673c40cc174e33a3eaf3,421e112bc34f4cb5ffd41e813a2919c3,,,,,5fb06cfccfdd5f8c5b61e1ff1529d9a6,,,,,,,,,
フォルティーマエストリッツォ/B2[Ba],Forte Maestrizzo/B2 [Ba],101741,101740,59d222cd0f0db12f447804d4a33f006a,96d3a3d461a0673c40cc174e33a3eaf3,421e112bc34f4cb5ffd41e813a2919c3,,,,,,,,,,,,,,
カランエイランT1[Ba],Chaosblossom Kaliyuga T1 [Ba],101760,101760,2ff62bf28b9b1e061c72b90bcbeedda4,a394ee64577bf2c3459b9a990c866af8,ed1849b254777fc677b11af96ae86739,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
カランエイランT1/2[Ba],Chaosblossom Kaliyuga T1/2 [Ba],101761,101760,16a28d6ceb2a0f77c2a28b0e6541b4a6,a394ee64577bf2c3459b9a990c866af8,ed1849b254777fc677b11af96ae86739,,,,,,,,,,,,,,
ベルゼーゲルT1[Ba],Bearsark T1 [Ba],101770,101770,ddd1fc6d4035edba69456b9026a12299,41b4c203fafd0f5f2d28dc3affa471d5,af1578008fc925fc4de3a3ab08b66006,,,,,8f1c93b4f9c6073b354484ec1faf3493,,,,,,,,,
ベルゼーゲルT1/2[Ba],Bearsark T1/2 [Ba],101771,101770,debb553e2e778db8ca05ba399db7f606,41b4c203fafd0f5f2d28dc3affa471d5,af1578008fc925fc4de3a3ab08b66006,,,,,,,,,,,,,,
スケイルファナティック[Ba],Scale Fanatic [Ba],101780,101780,85d3637e00911d4b05b23484d1e447f5,ab978587351778bd211e1ca1e25e77ea,9de95a383a1d8f3a22bad5c9da241242,,,,,27f725d4aac6a6fdc58bb8efb8a8ba16,,,,,,,,,
スケイルファナティック/2[Ba],Scale Fanatic/2 [Ba],101781,101780,34fb8e40ebfc92eb6dbd8530ca12064f,ab978587351778bd211e1ca1e25e77ea,9de95a383a1d8f3a22bad5c9da241242,,,,,,,,,,,,,,
プレディアプレアー/B[Se],Predia Preghiera/B [Se],101790,101790,fded74ecf715eabd30790cab95f409cc,f4906bbc03c942eee53a15475472b7b8,efe2721dcd8e22af5208bb9728f11d32,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
プレディアプレアー/B2[Se],Predia Preghiera/B2 [Se],101791,101790,045cb1c24d53bb4a8329e99571fee0f0,f4906bbc03c942eee53a15475472b7b8,efe2721dcd8e22af5208bb9728f11d32,,,,,,,,,,,,,,
クラークユニヴス/D[Ba],Clark Univus/D [Ba],101800,101800,443bd06d8161d386fd1c4aa88e32366b,e498b6c6f065e4b38ecbb551f429d4e1,fd76f5d35cf96fa3d3d6bde5e961e81b,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
N-コンバットジャケットT1[Ba],N-Combat Jacket T1 [Ba],101810,101810,089d2355c042a74d933633973b684ec6,f67b9f1fee1eaddd60b0f0403f840c41,4e6c0a694d583dafe01f1d1a29fb3002,,,8d9c83536a0addc939ab95e8a6123946,7cc42098381f0ecc008727c29133eb4a,0215a6dea63ec81b66a5034cd0f071ee,,,,,,,,,
N-コンバットジャケットT1/2[Ba],N-Combat Jacket T1/2 [Ba],101811,101810,e0d4937d0159284d015748197806aec2,f67b9f1fee1eaddd60b0f0403f840c41,4e6c0a694d583dafe01f1d1a29fb3002,,,,,,,,,,,,,,
リューンノクトーリノ/B[Se],Lune Noctorino/B [Se],101820,101820,d28a0ad915c948bef4ab3628939f44d5,f5ca724adcba2cd4ce7bb6d4e0eaa86a,aa8b3423adaac8b5ddf62fc08a2f7be4,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
リューンノクトーリノ/B2[Se],Lune Noctorino/B2 [Se],101821,101820,51cff11a388ac80594d523ebc44750f5,f5ca724adcba2cd4ce7bb6d4e0eaa86a,aa8b3423adaac8b5ddf62fc08a2f7be4,,,,,,,,,,,,,,
トレイモンドスピアージョ[Ba],Tramondo Spiaggio [Ba],101840,101840,15299fdec0e68a2ce6bd000926e29e95,9a5004eefb26ce4aceee9546410ae759,ee7e1902e9f7c561a27fe988345546ed,,,,,751cfcc0ddf70b87d9d4b6705793d0bf,,,,,,,,,
ラプソディーラウドネ/B[Ba],Rhapsody Loudne/B [Ba],101850,101850,5abac7420b1557f8031a6ad07bd59b97,2e95a883fd7e38461f8b58fc3755ee11,10b8f60ceb7879eb7058b1c1f7cc133e,,,,,42283c57187e58faa0911e911a7968d3,,,,,,,,,
エアリオナダール/B[Ba],Aelio Nadar/B [Ba],101870,101870,8a06403a9552c677cd578176cc7b4fc7,15334f71c464fa0ab3e1ff452287bc23,e73dd07028153be19e48cede3d39b474,9ab1f927412299b26f6d5c3bd6786e62,,,,27f725d4aac6a6fdc58bb8efb8a8ba16,,,,,,,,,
エアリオナダール/C[Ba],Aelio Nadar/C [Ba],101880,101880,d78a2355d6dadc4643d30ad842fb1889,05ab8a9f0d9707304868c4fa4bc8b588,6fa08a9d67f294670db390b6d9ac8cd4,05ca4f786babc2e9228d4fc4cf66fd2f,,,,27f725d4aac6a6fdc58bb8efb8a8ba16,,,,,,,,,
N-ノーブルロングコートV2[Se],N-Noble Long Coat V2 [Se],101890,101890,238feca48080ef86ec2d43d439ff1b2c,924c94d53bde27564f5fdb74f2a621e5,c9e288d5e01b5e55dbb664071ebc8d2e,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
バーゲスト/B[Se],Barghest/B [Se],101910,101910,ce54802c48b3317413849aeb736bfca3,883fcf5a7219f0a5e40865853530d62c,6055e1d2d22b332abe3036b5992dc893,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
バーゲスト/B2[Se],Barghest/B2 [Se],101911,101910,d198e3038eff78d82b1cdacc0549d30b,883fcf5a7219f0a5e40865853530d62c,6055e1d2d22b332abe3036b5992dc893,,,,,,,,,,,,,,
ニーグルムグラディオ/B[Se],Nocte Gladio/B [Se],101920,101920,20f7d8558415b3088baaa31a37eae755,88de29361403330432a4cd4ca995e7cf,47cc2e33f2e25236d7a26a037870c263,,,,,42283c57187e58faa0911e911a7968d3,,,,,,,,,
ニーグルムグラディオ/B2[Se],Nocte Gladio/B2 [Se],101921,101920,14e7a8856e87322a185c9b50c81cf68d,88de29361403330432a4cd4ca995e7cf,47cc2e33f2e25236d7a26a037870c263,,,,,,,,,,,,,,
ヒハヤノヒヌガ/B[Ba],Hihaya no Hinuga/B [Ba],101940,101940,6cd7f39c32b1878a7b42538bf7a39ad3,efa29efe851afdceb6963ed54a5dcde4,1c6a65d539714f9ab79a5d5f1ed6221d,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
,,101950,101950,,,,,,,,87b29cd24f100b736e17bd875a9e560a,,,,,,,,,
,,101960,101960,,,,,,,,87b29cd24f100b736e17bd875a9e560a,,,,,,,,,
アヤシノカラスマ/B[Ba],Ominous Crow/B [Ba],101970,101970,b97c7b955e797efe9fd29463e9854bcf,6b37059e795819054ed38f3580fbaac5,f2210e8a90b0bf1fd20b5a22b2bfe3a4,,,,,fd93a88051c89670664b2381fcba5bc0,,,,,,,,,
アヤシノカラスマ/B2[Ba],Ominous Crow/B2 [Ba],101971,101970,a7d33c705ab6280e0004d0a57a5ca19d,6b37059e795819054ed38f3580fbaac5,f2210e8a90b0bf1fd20b5a22b2bfe3a4,,,,,,,,,,,,,,
ウェイクスファミール/B[Ba],Wakes Famila/B [Ba],101980,101980,f8458b4b0783e0e00b86d71771e639ea,25210370bb72665b3c5fde56addc4d82,84fd1a5f4ba5c35608bf4b899c070c54,,,c73f66a8d898b94e171e9c488ebc196b,74b800e41c4030d3708d8bf2a4336ad7,42283c57187e58faa0911e911a7968d3,,,,,,,,,
ブレヴィールージ/C[Ba],Bravy Loose/C [Ba],101990,101990,dc7229b1c10785f069c3fa487b89efa2,0ce4a7a099e24c9abbef3ce82a3ddfed,b0224205d4586b534436104b9edb038e,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
ブレヴィージャッハ/C[Ba],Bravy Jacket/C [Ba],102000,102000,b1b0b541482fd12bd33669c28252f901,e834cfa817320b775c1dda2aa30243b0,3cfad5428fe6f5793c0c6f00df91f045,,,,,e5daa54833296b752cf6de4554eeb8f1,,,,,,,,,
バウナスボーア/D[Se],Bounca Boa/D [Se],102010,102010,d9083969d86a6a33e8d3c16476e8ae9c,f0a727904e9aa5e83a01a02297344e9d,3505fb84e9abd87df827a5383be38540,,,,,8fcef01c40dcac33362e489813e558e6,,,,,,,,,
影山シエン・レプカ[Se],Kageyama Shien Replica [Se],102020,102020,b7950a0c96ed8b3d04bc8fb8743acd5e,dbb1c4420771d172f20b32f2fb1f64b0,c4bcc1cc362d94b6143917b599d4bfd1,,,,,e386d0c6cd94bc6f27cf3d218d801a56,,,,,,,,,
影山シエン・レプカ/2[Se],Kageyama Shien Replica/2 [Se],102021,102020,f90f0313c18e79b9d8cb416d56165c74,dbb1c4420771d172f20b32f2fb1f64b0,c4bcc1cc362d94b6143917b599d4bfd1,,,,,,,,,,,,,,
遠野志貴の制服[Se],Shiki Tohno Uniform [Se],102030,102030,3649e3831bde2ee61ab13172336623e9,de8064447ea7fdbaaa79a468c4908d22,2b8e45053db23cfb67bd6d9bac9543f0,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
遠野志貴の制服/2[Se],Shiki Tohno Uniform/2 [Se],102031,102030,fdb5961c62f25b98b424e1bd238f78bf,de8064447ea7fdbaaa79a468c4908d22,2b8e45053db23cfb67bd6d9bac9543f0,,,,,,,,,,,,,,
トレイモンドコラーリオ/B[Ba],Tramondo Coralio/B [Ba],102040,102040,7b79b10af601e49c548ad7e766975400,51c4039589aa0a78ad3e96fc594b765b,1decfeadb219a5c67a533b3ab3bf53d2,,,567eef7ad370bde4fe24053e01779527,86e57b72c568291f5a3cd0d2f6374268,751cfcc0ddf70b87d9d4b6705793d0bf,,,,,,,,,
トレイモンドスピアージョ/B[Ba],Tramondo Spiaggio/B [Ba],102050,102050,c1a4761a58c16b4d6569f2409d59a9ef,dc22f5f4509d2f04e5d6bc18f6c94815,b7b619691f01a38adbd81c031bd70eb6,,,,,751cfcc0ddf70b87d9d4b6705793d0bf,,,,,,,,,
N-チェックシャツ/C[Ba],N-Plaid Shirt/C [Ba],102060,102060,2ae2e164753dbe89b90f6dd89c4bdcd3,077a3c910084dfd5caa085cf0319819e,64e4e259eceff43396c14a9e50b22427,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
N-チェックシャツ/B[Ba],N-Plaid Shirt/B [Ba],102070,102070,192a6cad8f072633375d8a30f5724fb8,9a2f42a32c95730600a936d778966acd,52919cdc229edb2f1c43b67b6d83cf13,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
N-チェックシャツ/D[Ba],N-Plaid Shirt/D [Ba],102080,102080,c4bd1ad3645a7f0243ec1ec847c2d465,e53f3f8ddbb0a228905a2f79d936f338,1c483ae745afadcfa61d47d723e74e1b,,,,,c1211982ac1b547053ed1012be982e84,,,,,,,,,
クヴァリスウォルダ/B[Ba],Kvaris Wardat/B [Ba],102090,102090,fd4f588df96c62b90fed66801a4d4a52,b521a58c7ac8dfe7ceaac47c486d51b2,64bb2541ac06c97134fc9d2ae06d61e5,,,,,8f1c93b4f9c6073b354484ec1faf3493,,,,,,,,,
