JP Name,Global Name,Internal Name,ID,Filename,Hash Filename
るろうに剣心：ロゴNA(Pa),,ob_7100_0114,73,object/map_object/ob_7100_0114.ice,
桜道(Pa),,ob_7100_0115,79,object/map_object/ob_7100_0115.ice,
ムーニィ＆サニィ：お花見(Pa),,ob_7100_0116,80,object/map_object/ob_7100_0116.ice,
丸窓障子(Pa),,ob_7100_0117,81,object/map_object/ob_7100_0117.ice,
魔法陣(Pa),,ob_7100_0118,82,object/map_object/ob_7100_0118.ice,
ナイトオブラウンズ(Pa),,ob_7100_0119,83,object/map_object/ob_7100_0119.ice,
ギアスマーク(Pa),,ob_7100_0120,84,object/map_object/ob_7100_0120.ice,
黒の騎士団(Pa),,ob_7100_0121,85,object/map_object/ob_7100_0121.ice,
聖域の扉(Pa),,ob_7100_0122,86,object/map_object/ob_7100_0122.ice,
陰実×ＮＧＳポスター(Pa),,ob_7100_0123,87,object/map_object/ob_7100_0123.ice,
ステンドグラス(Pa),,ob_7100_0124,88,object/map_object/ob_7100_0124.ice,
黒狼(Pa),,ob_7100_0125,89,object/map_object/ob_7100_0125.ice,
SF-Zoo(Pa),,ob_7100_0126,90,object/map_object/ob_7100_0126.ice,
ヴォーパル魂(Pa),,ob_7100_0127,91,object/map_object/ob_7100_0127.ice,
ライブラリ(Pa),,ob_7100_0128,92,object/map_object/ob_7100_0128.ice,
スポットライトサークル(Pa),,ob_7100_0129,93,object/map_object/ob_7100_0129.ice,
爪痕(Pa),,ob_7100_0130,94,object/map_object/ob_7100_0130.ice,
,,ob_7200_0005,5,object/map_object/ob_7200_0005.ice,
,,ob_7200_0006,6,object/map_object/ob_7200_0006.ice,
,,ob_7200_0007,7,object/map_object/ob_7200_0007.ice,
,,ob_7200_0008,8,object/map_object/ob_7200_0008.ice,
,,ob_7200_0039,10027,object/map_object/ob_7200_0039.ice,
,,ob_7200_0040,10028,object/map_object/ob_7200_0040.ice,
,,ob_7200_0041,10029,object/map_object/ob_7200_0041.ice,
,,ob_7200_0042,10030,object/map_object/ob_7200_0042.ice,
,,ob_7200_0043,10031,object/map_object/ob_7200_0043.ice,
,,ob_7200_0044,10032,object/map_object/ob_7200_0044.ice,
,,ob_7200_0045,10033,object/map_object/ob_7200_0045.ice,
,,ob_7200_0046,10034,object/map_object/ob_7200_0046.ice,
,,ob_7200_0047,10035,object/map_object/ob_7200_0047.ice,
,,ob_7200_0048,10036,object/map_object/ob_7200_0048.ice,
,,ob_7200_0049,19,object/map_object/ob_7200_0049.ice,
,,ob_7200_0050,20,object/map_object/ob_7200_0050.ice,
,,ob_7200_0051,21,object/map_object/ob_7200_0051.ice,
,,ob_7200_0052,22,object/map_object/ob_7200_0052.ice,
,,ob_7200_0053,23,object/map_object/ob_7200_0053.ice,
,,ob_7200_0054,24,object/map_object/ob_7200_0054.ice,
,,ob_7200_0055,25,object/map_object/ob_7200_0055.ice,
,,ob_7200_0056,26,object/map_object/ob_7200_0056.ice,
,,ob_7200_0057,27,object/map_object/ob_7200_0057.ice,
,,ob_7200_0058,28,object/map_object/ob_7200_0058.ice,
,,ob_7200_0059,29,object/map_object/ob_7200_0059.ice,
,,ob_7200_0060,30,object/map_object/ob_7200_0060.ice,
,,ob_7200_0061,13,object/map_object/ob_7200_0061.ice,
,,ob_7200_0062,14,object/map_object/ob_7200_0062.ice,
,,ob_7200_0063,15,object/map_object/ob_7200_0063.ice,
,,ob_7200_0064,16,object/map_object/ob_7200_0064.ice,
,,ob_7200_0065,17,object/map_object/ob_7200_0065.ice,
,,ob_7200_0066,18,object/map_object/ob_7200_0066.ice,
,,ob_7200_0067,31,object/map_object/ob_7200_0067.ice,
,,ob_7200_0068,32,object/map_object/ob_7200_0068.ice,
,,ob_7200_0069,33,object/map_object/ob_7200_0069.ice,
,,ob_7200_0070,34,object/map_object/ob_7200_0070.ice,
,,ob_7200_0071,35,object/map_object/ob_7200_0071.ice,
,,ob_7200_0072,36,object/map_object/ob_7200_0072.ice,
,,ob_7200_0073,37,object/map_object/ob_7200_0073.ice,
,,ob_7200_0074,38,object/map_object/ob_7200_0074.ice,
,,ob_7200_0075,39,object/map_object/ob_7200_0075.ice,
,,ob_7200_0078,42,object/map_object/ob_7200_0078.ice,
,,ob_7200_0079,43,object/map_object/ob_7200_0079.ice,
,,ob_7200_0080,44,object/map_object/ob_7200_0080.ice,
,,ob_7200_0081,45,object/map_object/ob_7200_0081.ice,
,,ob_7200_0082,46,object/map_object/ob_7200_0082.ice,
,,ob_7200_0083,48,object/map_object/ob_7200_0083.ice,
,,ob_7200_0084,49,object/map_object/ob_7200_0084.ice,
,,ob_7200_0085,50,object/map_object/ob_7200_0085.ice,
,,ob_7200_0086,51,object/map_object/ob_7200_0086.ice,
,,ob_7200_0087,47,object/map_object/ob_7200_0087.ice,
,,ob_7200_0088,52,object/map_object/ob_7200_0088.ice,
,,ob_7200_0089,53,object/map_object/ob_7200_0089.ice,
,,ob_7200_0090,54,object/map_object/ob_7200_0090.ice,
,,ob_7200_0091,56,object/map_object/ob_7200_0091.ice,
,,ob_7200_0092,57,object/map_object/ob_7200_0092.ice,
,,ob_7200_0093,58,object/map_object/ob_7200_0093.ice,
,,ob_7200_0094,59,object/map_object/ob_7200_0094.ice,
,,ob_7200_0095,61,object/map_object/ob_7200_0095.ice,
,,ob_7200_0096,60,object/map_object/ob_7200_0096.ice,
,,ob_7200_0097,62,object/map_object/ob_7200_0097.ice,
,,ob_7200_0098,63,object/map_object/ob_7200_0098.ice,
,,ob_7200_0099,64,object/map_object/ob_7200_0099.ice,
,,ob_7200_0100,65,object/map_object/ob_7200_0100.ice,
,,ob_7200_0101,66,object/map_object/ob_7200_0101.ice,
,,ob_7200_0102,67,object/map_object/ob_7200_0102.ice,
,,ob_7200_0103,68,object/map_object/ob_7200_0103.ice,
,,ob_7200_0104,69,object/map_object/ob_7200_0104.ice,
,,ob_7200_0105,70,object/map_object/ob_7200_0105.ice,
,,ob_7200_0106,71,object/map_object/ob_7200_0106.ice,
,,ob_7200_0107,72,object/map_object/ob_7200_0107.ice,
,,ob_7200_0108,74,object/map_object/ob_7200_0108.ice,
,,ob_7200_0109,75,object/map_object/ob_7200_0109.ice,
,,ob_7200_0110,76,object/map_object/ob_7200_0110.ice,
,,ob_7200_0111,77,object/map_object/ob_7200_0111.ice,
,,ob_7200_0112,78,object/map_object/ob_7200_0112.ice,
,,ob_7200_0113,55,object/map_object/ob_7200_0113.ice,
,,ob_7200_0114,73,object/map_object/ob_7200_0114.ice,
,,ob_7200_0115,79,object/map_object/ob_7200_0115.ice,
,,ob_7200_0116,80,object/map_object/ob_7200_0116.ice,
,,ob_7200_0117,81,object/map_object/ob_7200_0117.ice,
,,ob_7200_0118,82,object/map_object/ob_7200_0118.ice,
,,ob_7200_0119,83,object/map_object/ob_7200_0119.ice,
,,ob_7200_0120,84,object/map_object/ob_7200_0120.ice,
,,ob_7200_0121,85,object/map_object/ob_7200_0121.ice,
,,ob_7200_0122,86,object/map_object/ob_7200_0122.ice,
,,ob_7200_0123,87,object/map_object/ob_7200_0123.ice,
,,ob_7200_0124,88,object/map_object/ob_7200_0124.ice,
,,ob_7200_0125,89,object/map_object/ob_7200_0125.ice,
,,ob_7200_0126,90,object/map_object/ob_7200_0126.ice,
,,ob_7200_0127,91,object/map_object/ob_7200_0127.ice,
,,ob_7200_0128,92,object/map_object/ob_7200_0128.ice,
,,ob_7200_0129,93,object/map_object/ob_7200_0129.ice,
,,ob_7200_0130,94,object/map_object/ob_7200_0130.ice,
下向き矢印(Ef),,ob_7300_0001,1,object/map_object/ob_7300_0001.ice,
上向き矢印(Ef),,ob_7300_0002,2,object/map_object/ob_7300_0002.ice,
YESフキダシ(Ef),,ob_7300_0003,3,object/map_object/ob_7300_0003.ice,
NOフキダシ(Ef),,ob_7300_0004,4,object/map_object/ob_7300_0004.ice,
VS(Ef),,ob_7300_0005,5,object/map_object/ob_7300_0005.ice,
WIN(Ef),,ob_7300_0006,6,object/map_object/ob_7300_0006.ice,
『NGS』ver.2ロゴ(Ef),,ob_7300_0008,8,object/map_object/ob_7300_0008.ice,
相合傘(Ef),,ob_7300_0010,10,object/map_object/ob_7300_0010.ice,
いいね(Ef),,ob_7300_0011,11,object/map_object/ob_7300_0011.ice,
ひらめく(Ef),,ob_7300_0012,12,object/map_object/ob_7300_0012.ice,
カメラファインダー(Ef),,ob_7300_0013,13,object/map_object/ob_7300_0013.ice,
レアドロップ（ドンキ×NGS）(Ef),,ob_7300_0014,14,object/map_object/ob_7300_0014.ice,
スプリガン：ロゴ(Ef),,ob_7300_0015,15,object/map_object/ob_7300_0015.ice,
スポットライト(Ef),,ob_7300_0016,16,object/map_object/ob_7300_0016.ice,
せんとらるっ！：ロゴ(Ef),,ob_7300_0017,17,object/map_object/ob_7300_0017.ice,
ウィンターホログラフィック(Ef),,ob_7300_0018,19,object/map_object/ob_7300_0018.ice,
ギフトボックスホログラフィック(Ef),,ob_7300_0019,20,object/map_object/ob_7300_0019.ice,
ニューイヤーホログラフィック(Ef),,ob_7300_0020,21,object/map_object/ob_7300_0020.ice,
トリイホログラフィック(Ef),,ob_7300_0021,22,object/map_object/ob_7300_0021.ice,
スノーフレークホログラフィック(Ef),,ob_7300_0022,23,object/map_object/ob_7300_0022.ice,
氷結晶(Ef),,ob_7300_0023,24,object/map_object/ob_7300_0023.ice,
ブラックラグーン：ロゴ(Ef),,ob_7300_0024,25,object/map_object/ob_7300_0024.ice,
ブラックラグーン：ロゴB(Ef),,ob_7300_0025,26,object/map_object/ob_7300_0025.ice,
ドラゴンシルエット(Ef),,ob_7300_0026,27,object/map_object/ob_7300_0026.ice,
『七つの大罪』：ロゴ(Ef),,ob_7300_0027,28,object/map_object/ob_7300_0027.ice,
『七つの大罪』：ロゴNA(Ef),,ob_7300_0028,29,object/map_object/ob_7300_0028.ice,
るろうに剣心：ロゴ(Ef),,ob_7300_0029,30,object/map_object/ob_7300_0029.ice,
るろうに剣心：ロゴNA(Ef),,ob_7300_0045,31,object/map_object/ob_7300_0045.ice,
緋村剣心(Ef),,ob_7300_0030,32,object/map_object/ob_7300_0030.ice,
流浪人(Ef),,ob_7300_0031,33,object/map_object/ob_7300_0031.ice,
人斬り抜刀斎(Ef),,ob_7300_0032,34,object/map_object/ob_7300_0032.ice,
飛天御剣流(Ef),,ob_7300_0033,35,object/map_object/ob_7300_0033.ice,
龍槌閃(Ef),,ob_7300_0034,36,object/map_object/ob_7300_0034.ice,
双龍閃(Ef),,ob_7300_0035,37,object/map_object/ob_7300_0035.ice,
フラワーボールホログラフィック(Ef),,ob_7300_0036,38,object/map_object/ob_7300_0036.ice,
スプリングホログラフィック(Ef),,ob_7300_0037,39,object/map_object/ob_7300_0037.ice,
氷の螺旋階段(Ef),,ob_7300_0038,40,object/map_object/ob_7300_0038.ice,
ハートネオン(Ef),,ob_7300_0039,41,object/map_object/ob_7300_0039.ice,
にじさんじ：ロゴ(Ef),,ob_7300_0040,42,object/map_object/ob_7300_0040.ice,
金網仕切り(Ef),,ob_7300_0041,43,object/map_object/ob_7300_0041.ice,
ジュエリーローズ(Ef),,ob_7300_0042,44,object/map_object/ob_7300_0042.ice,
イドラ：確定演出(Ef),,ob_7300_0043,45,object/map_object/ob_7300_0043.ice,
せんとらるっ！：ロゴNA(Ef),,ob_7300_0044,18,object/map_object/ob_7300_0044.ice,
桜吹雪(Ef),,ob_7300_0046,46,object/map_object/ob_7300_0046.ice,
ネオンアーチ(Ef),,ob_7300_0047,47,object/map_object/ob_7300_0047.ice,
ゴゴゴゴ…(Ef),,ob_7300_0048,48,object/map_object/ob_7300_0048.ice,
ズバーン！(Ef),,ob_7300_0049,49,object/map_object/ob_7300_0049.ice,
マルチプルスクエア(Ef),,ob_7300_0050,50,object/map_object/ob_7300_0050.ice,
セントラルスター(Ef),,ob_7300_0051,51,object/map_object/ob_7300_0051.ice,
ダークオーラ(Ef),,ob_7300_0052,52,object/map_object/ob_7300_0052.ice,
ライトオーラ(Ef),,ob_7300_0053,53,object/map_object/ob_7300_0053.ice,
キラキラ(Ef),,ob_7300_0054,54,object/map_object/ob_7300_0054.ice,
コードギアス：ロゴ(Ef),,ob_7300_0055,55,object/map_object/ob_7300_0055.ice,
コードギアス：ロゴNA(Ef),,ob_7300_0056,56,object/map_object/ob_7300_0056.ice,
陰実：ロゴ(Ef),,ob_7300_0057,57,object/map_object/ob_7300_0057.ice,
陰実：ロゴNA(Ef),,ob_7300_0058,58,object/map_object/ob_7300_0058.ice,
聖域の扉(Ef),,ob_7300_0059,59,object/map_object/ob_7300_0059.ice,
ラッピーネオン(Ef),,ob_7300_0060,62,object/map_object/ob_7300_0060.ice,
キラキラクレセント(Ef),,ob_7300_0061,63,object/map_object/ob_7300_0061.ice,
シンボルアーチ(Ef),,ob_7300_0062,60,object/map_object/ob_7300_0062.ice,
オーロラ(Ef),,ob_7300_0063,61,object/map_object/ob_7300_0063.ice,
タロットデザインフレーム(Ef),,ob_7300_0065,65,object/map_object/ob_7300_0065.ice,
ロックオンマーカー(Ef),,ob_7300_0066,66,object/map_object/ob_7300_0066.ice,
シャングリラ・フロンティア(Ef),,ob_7300_0067,67,object/map_object/ob_7300_0067.ice,
シャングリラ・フロンティアGL(Ef),,ob_7300_0068,68,object/map_object/ob_7300_0068.ice,
怪獣８号：ロゴ(Ef),,ob_7300_0069,69,object/map_object/ob_7300_0069.ice,
怪獣８号：ロゴGL(Ef),,ob_7300_0070,70,object/map_object/ob_7300_0070.ice,
フォトフレーム(Ef),,ob_7300_0071,71,object/map_object/ob_7300_0071.ice,
フレームアームズ(Ef),,ob_7300_0072,72,object/map_object/ob_7300_0072.ice,
フレームアームズ・ガール(Ef),,ob_7300_0073,73,object/map_object/ob_7300_0073.ice,
キャンドルライン(Ef),,ob_7300_0074,74,object/map_object/ob_7300_0074.ice,
ライズゴースト(Ef),,ob_7300_0075,75,object/map_object/ob_7300_0075.ice,
イドラ：運命分岐(Ef),,ob_7300_0076,76,object/map_object/ob_7300_0076.ice,
イドラ：限界突破(Ef),,ob_7300_0077,77,object/map_object/ob_7300_0077.ice,
ラッピーフレーム(Ef),,ob_7300_0078,78,object/map_object/ob_7300_0078.ice,
メルティブラッド：ロゴ(Ef),,ob_7300_0079,79,object/map_object/ob_7300_0079.ice,
メルティブラッド：ラウンドコール(Ef),,ob_7300_0080,80,object/map_object/ob_7300_0080.ice,
葬送のフリーレン：ロゴ(Ef),,ob_7300_0081,81,object/map_object/ob_7300_0081.ice,
葬送のフリーレン：ロゴGL(Ef),,ob_7300_0082,82,object/map_object/ob_7300_0082.ice,
葬送のフリーレン：防御魔法(Ef),,ob_7300_0083,83,object/map_object/ob_7300_0083.ice,
ホロホリデイツリー(Ef),,ob_7300_0084,84,object/map_object/ob_7300_0084.ice,
ホロホリデイギフト(Ef),,ob_7300_0085,85,object/map_object/ob_7300_0085.ice,
ホロワガサ(Ef),,ob_7300_0086,86,object/map_object/ob_7300_0086.ice,
ホロカドマツ(Ef),,ob_7300_0087,87,object/map_object/ob_7300_0087.ice,
ルイン・シャヴァルシュレク(Ef),,ob_7300_0088,88,object/map_object/ob_7300_0088.ice,
葬送のフリーレン：一般攻撃魔法(Ef),,ob_7300_0089,89,object/map_object/ob_7300_0089.ice,
クロノス(Ef),,ob_7300_0091,91,object/map_object/ob_7300_0091.ice,
ホロウキバナ(Ef),,ob_7300_0092,92,object/map_object/ob_7300_0092.ice,
ホロシャボン(Ef),,ob_7300_0093,93,object/map_object/ob_7300_0093.ice,
