JP Name,EN Name,id,Human Hash,Classic Cast Hash,Classic Caseal Hash,.fig Hash,Substitute Motions are in win32reboot, unlike most NGS player files. The first two characters of each filename are the folder name
マジェスティウィングEX,Majestic Wings EX,132,ac\3a617f25fc34de656aebf058469648,c9\abfc66d6adaa9b13b136f55072bbef,f6\55d32ac19fd7b25e1ea83b0b0558a4,34\10d4b3fa714e2b9679ad88c82f15da
サムライ,Samurai,133,66\78df4c71ccce6c9fd31c7645b9cc9b,3d\56040fdaebd21e5770c34a34d187a6,01\cad4339a424f40bc26703aed18b87c,2e\d84f17e7643466fff438101cb1e2a7
ショートスキー/B,Short Ski/B,134,65\072363584b5d2ab989d4931be396ec,9c\db647ce8e421f632ee26edb25e0e33,2c\306dd1253f951c9786249a23caed0a,97\9a078315a11d575e3f0c5a27e93cd2
ホークに乗る,Riding Hawk,135,2c\5ae05eb35a1234ffb26cde279241ee,c3\637ece5d91b0daebd6bfe053e35317,b9\2e2e7c970c562786c48ba283bafb19,93\f4a5bf1d2b4887cf2120ae576badb0
直立浮遊,Vertical Float,136,38\2f86e5424eba7407d41b44d7b7d832,1a\60b269af813cfa6ff16b70e42dc6bf,2f\637ff927ee811c74b29a08e2b26535,af\1d0776c5ec5d5ff6e437d3ffe67171
プロペラエンジン/B,Propeller Engine/B,138,70\e7160955d1ce00a494dc36bc811588,f7\c590139f98d112b639c9fcf068082f,f2\88cd528e5d44b1235003fb023cd9af,00\1b5d1c87dd8eaa61874a76f3db94cb
ジャイロランナー,Gyro Runner,139,5d\4f23bebffa623f620e9a07f175a923,89\7c141a1633dddeb73ba452acccdace,7c\9f648407d063c0ac76e555172d4097,b5\ec580bebc7071590cf993d3da025d7
ジャイロランナーEX,Gyro Runner EX,140,33\46476fc36c6e552b4e3bdb4ac8c02b,30\dbd8f9f0a74017eb59a9b41725d268,bd\f2c68776dcf76a045a878a2194dbe7,f0\472fadd9f60d5e78a4dfd5b121a29d
スーパーヒーロー,Superhero,141,7c\9eaef76e9c7c104aa66ae02855e68e,f6\aad64536a676bd23901762e338b9ce,ac\3903c1fc506bc99a1c5eea612431c7,16\db2c3e1161eaaa5896985178c643af
スーパーヒーローEX,Superhero EX,142,9b\4df9c0d3fc64652141bf6cc8ea7862,01\44b257e39929c48a46f0f2574e25ed,d0\6852d126f6654bc11c6fd662a07363,94\dfb0468a9b8c3c78379e3eae5df25f
イースターエッグ,Easter Egg,143,20\afcb84f288914d17c30e00ed415b85,91\b97d7d395f68c023171131db4c6527,ec\4d46ae12ace2b338d115dfc22afd02,c0\7b8ec5f9b0904dfcfe594e30f8caa4
イースターエッグEX,Easter Egg EX,144,09\0da1925c51adc28a0a4dc6914e27ef,73\af0454d4d2da1ebc7e69513ee31ed7,aa\434286c7b1b67b414778b6158d7a3a,78\a46f8e5f87ba1aeb63d8d44c8a0a78
ジェットパック/B,Jet Pack/B,145,64\c5dbdd71ef0102302fd1a9fa8f2d30,1b\90804bdd651847224cf9bcedca6b1b,ef\488226bb69300e89d4c82aec803017,32\1d6ebd76b93cbcd1c38a5d2ec3e75a
キック,Kick,146,83\68db860ddafa228b1b974000a9c9fb,47\0c15c7958c0ca200bfd0201bf893a9,84\969c5563d76eb4973764223e695dfc,7b\e251f50610684469634f4517f6f88a
キックEX,Kick EX,147,96\f4e3fb8532f7a68350297023958934,f0\6f73ae5e4be0d1960827c81c9eed56,3b\f73ae0addba7ce14ccb7e4bf0f38d5,cd\2993a39c560240263671da89b818b2
舞い桜,Cherry Blossom Petals,148,5d\630e3541dc8009aa3c7739a65545e2,29\933052bc9a74dde1a72faca3d72819,6a\adbffd665e3371b9aa7c7b84024bdf,ea\e73033464190fe0c1be0d9c6da7275
舞い桜EX,Cherry Blossom Petals EX,149,a9\7afd8ee420813157bd4d2b0962d181,fa\f8a3d1d4d6de97f9515da905c867d9,51\3fa40a89ea5bf52d4ac565ed78c6e1,89\9bb34fae21f53717270db6ff9738b9
ふわふわ/C,Buoyant/C,150,1b\0912540f0236eff87bafb018d71ca6,30\65958103ef15a7a55790f949a7d274,67\4563acd99e8e203cccf002e14cef04,3d\ec1af792a5cfd981cdd19df918be53
シノビ,Shinobi,151,c3\8f7c2c28e6b7bbcc16bb125db80915,f9\9aa0ebd5e1d371311b088dcd765ebb,22\8c05458a047fd7592cf9c8d36c23ef,57\9b0abbc1e1396a22f3d606a21080e4
シノビEX,Shinobi EX,152,40\7fc076e863f8167831df9bd3f4ee5b,f6\08772fe835a2d267969358adba2a60,85\22cf43fcf05e544678218e83c6f1dc,7d\2c23f75139767156e0d36a584626dc
パラモーター,Paramotor,153,09\11920e208a7bcf1e635c648f0d5eae,bc\e667c540a2ed6f0b55a59a185df20f,70\453eeb3ab18eb6fed0ed2d931d58b0,07\420fe96cae6d89be6f72a8a987a47f
パラモーターEX,Paramotor EX,154,a0\63fae74baccb3f641051f2d417e81b,2c\6c85891fc0c6b565ccecf233d05d7e,cf\e7b70244385cdd471640e73210afdb,f1\4de2b6adb3a696606ec5b905606b1c
ダークメイジ,Dark Magic,155,af\7ce2a54838b010ee0cd456ac49ecdd,12\14821c11ed9a6eacf3872265209bdb,fe\f4b76425f091bdbdb8c5d4e084b858,d2\9a3ab4132913475bdd9dbc4619985e
ダークメイジEX,Dark Magic EX,156,d5\3a28285bf045f4ba91a6d4809bf4fe,8b\d0c6bfea281009e8cfc629e57dd1a2,a6\4a717e5f4bde21f4f1da640198604c,3a\2c11e45e891c1af53fdb1ad61955e1
箒に乗るRev,Witch Chair Rev,157,f9\28ebbff46d99ae725593a2ecf9b6c8,36\2a3097ae741681d974139fd8fef030,de\fefe601ba4f839fe8eaf5b6ddbbb63,3f\b7b8aa6591e4dd7988b5e5541fc684
エアボードRev,Airboard Rev,158,d2\c87120150a5850374da3cb08287e2c,a8\aef3fbea801d66d05425f729177e6f,ed\7eb8af98efe2ed84a3b6fa7deb5911,53\9347ab347180dd6810d3a592d9027f
スカイグラインドRev,Air Grinding Rev,159,31\1176f98f16209ec3b994eafcaf3e9f,e6\eec8a3f2b7b48a94146952fe956536,2a\434136c7574ef70809d10867a97d5b,7e\9637389ec318d057d913355242bdf6
エアロダンス/B,Aero Dance/B,160,80\6230bf85887703accf73235f04e96c,e2\55494b75d413e18da010f47b67678d,fe\66a39f2f3a678c19587be4eb1cddd1,70\e43a3962f7f8d13290f9414d23bc25
サバイバルゲーム,Airsoft,161,42\c12138c54bc4c9181d38c55687e22d,2b\41654fcada1f0f2c6d1c0a8e188271,45\7c3dfe7b6a607a517344a26067981f,f1\1852acf9c205e9101beb0c9f0f658d
ゴースト,Ghost,162,f8\f5bc3d88b61aed8c9246a2404025d3,5c\c361463948d89599bd056c7ac37eae,07\9a17b756d2cd6725170fba5d58858b,2b\ee173b3ef5505ebaca4b82fdfbdefe
光翼/B,Angelic/B,163,4f\0f067d645372be947f89097c473807,7a\b0df69aa72ce05741ada3f3c8d1116,45\740433f93d7d8e26f663ee743aee2f,8b\b4cd1b86bca96ad04b01281c5f12fb
ピアッシング,Sting,164,c4\acc662cd4311ba8fd5282ef7612392,95\e668e03be535c689d03c39cb39880c,e1\86b996bfeaffc3a3c4281870cb96d9,df\0ab655a267fe2f6c00df46aeff94aa
ピアッシングEX,Sting EX,165,2c\91b1d3120594a0926e07b9cc3ea196,73\ae961333358ff5d54400ae74de0ca8,43\681db2e129c0e04c222b51744cb52c,17\044194146e0fc6cb15f4a2f06a1834
無重力,Zero Gravity,166,27\347f526434e6d6a045fa322150bacf,28\0422c8f9b54df8517ba05ec7e9ca97,9c\62d58e91855d80a78d26957d9117df,2a\bf681d4b4e00c69c8d60088a1d41a2
無重力EX,Zero Gravity EX,167,6a\2d7819c1e84fd538f21fc6ee6f2492,51\0a3c64e21cf6eb996ea6bca458284f,dc\1abec21a55b15dc15179216cb3ccb1,d3\815772e266363a91683d3ea675a2f0
ガンスリンガー,Gunslinger,168,e1\7f71615c2819d1ec41a35e97f0cb07,ad\716308f12fb8e0f92b7dcd18b0268c,47\43a776e684f251ae8448c6f3d517b3,ca\a92942e0028722e251931702733679
魔法詠唱,Magic Incantation,169,c0\4e7c06e673ada1bd3d938b45926da4,24\0a6e87a6309cbf78fc484b5c3c607e,f2\ccd9af561d7b4ec54be9013485a190,a7\e2bd6bcc98dd1333d8564d657a5f27
ハンディープロペラ,Handy Propeller,170,81\8e668ecb4ce70fe036bc9f24cc7415,9c\240d691bb140c3632479512163d49e,ec\57e254f67b6d172b84b23a5ca812bf,ea\8b7109cf3e87b89f517ab18f4fb760
ハンディープロペラEX,Handy Propeller EX,171,33\1870ba2590a54ce244eb116afd5c2e,63\80bd7e0f10defaf5ff654273af9128,01\d23c60e749bc4792cd98fae9c218b1,b6\c482d698f5712c0193cf0a67ffe196
シャドウ,Shadow,172,8b\d6f83d9b4c8681d5f0c5e1a896ecc3,5c\a175e29e971f9fdc233e21b1876dbb,5f\daa4e7a8b3a9ea29a894ab78b39a3d,0c\a13ec6b438757fbba6a8edc78e413b
ランサー,Lancer,173,ef\5bee780a5ab16b59fc7d8a27047284,f8\61bf7d9306e4b1cd18150416d37597,9e\ed5c08e99c12bc19851aa9d4426018,e5\dc604c28c32b037f62caa3e91f06e2
巨人,Giant,174,c7\45a8c0ac4a87a0e0b865eea6ef49d2,dd\9885f8294acd92cda642779dcadb69,f1\b218abf6bbdcdcae644cfcb7d5cc17,56\e6fff04928c5618fa563f95afbdd36
エアドライブ,Air Driving,175,87\de85d7b0b360aa52149839ec5f9466,ce\7dc52d6d35797b071593a751961916,15\81ab61eebd0bded33ee9a9fa0869cf,3c\4e9423c1287eb112ea606ca6edec8f
エアドライブEX,Air Driving EX,176,2d\d848f55dda62a9337bb59b1b37c2e1,9d\a4c5033796fdd097c1a2dcdeaf60a9,f6\a697af90d3b8623fd73f7b60776181,51\ff8b0b7eef24d9a0262fe28d6a371d
ダークソルジャー,Dark Soldier,177,aa\5be995d3b4707027f751218a1cf5d5,6b\20c1ac2be98f7475ed4801e9e26269,d4\6ae1dcb5f19598b2e362e489895ccc,2c\9508b74b027ea924bbff0d108510ae
ホリデイスレイ,Holiday Sleigh,178,54\7b112bc74b423f11d75a9c879ae065,36\fdd0b4c9eca95bc7e0468c9f431646,57\123eec1f1a34f7f00f8ef8f356d0e4,07\1d461b573f4c73fc5a9d7c7c9ff52b
ホリデイスレイEX,Holiday Sleigh EX,179,49\770cc1478e65b576ec1ef654490cda,8f\f7aa3b2ed942d9cd0d85c7ebfaf09b,50\145fcb776e761ea29755ed740a4e72,f3\0afe1dd88e675604a8b46d8863972d
マジェスティウィング/B,Majestic Wings/B,180,e1\58827b7bd3e82cc4acbe93cfb65e09,67\35cb6377567791bd3b6db5fbe69c13,a1\336928ab1d918d06333463f75e1008,af\20150c3ada81f62c6a4e56ee3f8a27
金棒,Metal Club,181,e8\b4590c8ca4aa6cd481cadb8355ae6c,90\05923a6e1c84fe7da59645cb75b9ca,c3\d3c274305960a07bf1e072191c392a,91\507eed2572df329e9b6f9886daebaf
金棒EX,Metal Club EX,182,d8\9b6ce2bc7ec7afc2a97e35fbe626cd,2e\f014d85ee0e84f82dca85ece9a9bbd,86\fc2c142078256ca169d1ae1dee716f,8a\8b8ebbc4f55d5ed0bb5da7db0438a7
ファルファッラ/B,Farfalla/B,183,68\2623e8e151374c6fd143f91893a5c7,41\0da39557a20ef7fa3b1081d1376514,74\c697541131d4c99cd7cb67b6869d93,44\ff35d3dc4f34dd5fe354102e24a9cc
アクセラレータ,Accelerator,184,f3\939991d671230d5f847d9bb7c444d8,4e\2d58288983e6fcd227f35441792f67,58\71bb87b35d3e4a6b68974eed814431,4d\4fa4ae3475000a488545c6ae10f806
スノーチューブ,Snow Tube,185,90\24c99be2175335de77619cd0c569da,ec\ff5aef1030de1bb698074a8e52f419,58\c125ced8842df4b43f72e3285d89d6,f3\fe67f7547d98c5797a2fd708509fea
スノーチューブEX,Snow Tube EX,186,7c\8b26333b8dcbcd0048fcb26ffd6fa5,32\114a935b45cc61b12be2ee0a9538d3,e0\327265591db70be25d58e236de3bd2,bf\25fdca3c52cfee710a51bf8ae205ec
メカウィング,Mech Wings,187,2a\2954c0349c3a5113e90519d3f20544,e3\b0f8cd692ad334d604eb004f1299aa,47\b28c6712d740017d5c04ee9cac43da,80\ad52c2e2b8d226083a63668f074100
メカウィングEX,Mech Wings EX,188,f4\1236f4f60c737eb7f3c5d2a83e2a1a,79\fd1f38ac10e4cb139f398971d84237,15\259c69033641dee600338d78420735,6e\a6c1f1a7bc6001856af193eef7d0bb
クッション,Cushion,189,6a\ea580fd848d6d54cde00be08f7fc36,52\cffd1b5ca290f0a8024aaa3cee6861,53\dd2ad9bfe6ec1c676af8ab4e0ac688,e7\f34435ded1c4212123af23fdcef52a
クッションEX,Cushion EX,190,38\a648fb63cafa672cdb3dc57985a15e,f2\e088586ec51f79c67ecc08b46c163c,6a\2b08e0a897181819588f10841d0968,d8\35a2bf90e39ba3226d5529fc52d69c
美麗,Beauty,191,85\a2cdae99e033f012ef7374a34ee362,ea\3c0ff26f8be10b8cb9cf373378d115,99\0bd883829fbd6a745a730054488149,cf\985275f93b64898b220901c1395666
美麗EX,Beauty EX,192,42\45a13be0e781ed5e75909809feef84,36\8eceaefdaa546368736e8ca2e75c4e,3f\079d684bc7ce68ad97dd9b2b708f99,06\ac11befd3a82083f2c5895a3ec8d08
ラッピーバルーン/B,Rappy Balloon/B,193,f8\f54d749e36d260fa5150c78e8f9680,c0\534c0faec3329c6fc0d8447d1c8e17,91\d4d1b66bdb3faa11cebab7eb99f356,ff\40e9a7696291c0225da6d569593ef4
彗星/B,Comet/B,194,4b\3750058dfc09ac62c3ed227675c28b,34\dd3ae2d9a157ee8c5c8e3fb26ba2e6,ff\d8a31de1ba5fff35dac8c5b52f2e59,0f\8127f01849c9e388a286de153421ba
ガード,Block,195,01\98c519fad6af224a93478b5fe3f66a,24\5b937b0bc1399700a82ec32f0d88df,11\a2a366774e48d3e0b360f90df56af5,aa\f6ec5786ab7bc513cf3838abaaa672
ガードEX,Block EX,196,12\bfb02c67f971992da0c25466dbb131,5f\a29fcdd71ccff2b6a94cdae7750382,42\10fa9378c67e81480ab3b46ee13815,a9\23273c9fce7ebb8004cec4db487576
トロッコ,Minecart,197,45\767b2fbf1b467917beca9626e1b106,39\996e7bb9739083a93481fda0627d20,57\aa9b50963982cad7bc73c87fe201b6,29\e84b15cd8e39767a2a08acd80efbaf
トロッコEX,Minecart EX,198,28\b3d53051e81427725676e66707d8cf,fb\83efffbd205d639b2da80b12cf3f2c,dd\16954c16f84439710d7a96547779a7,99\84bd5a1c2bc18317c4b5de26bd71db
リフェルの長杖,Lipher's Rod,199,8c\c866cb527869a4dc94af3baaed46b6,dd\2f59e9669117a359f5f7e809cdc72b,15\2fca0c469258bbf1ed535d9cb93904,6a\0b3519877077daa063ba1aed5da23e
リフェルの長杖EX,Lipher's Rod EX,200,3d\26c01cbab36e48f5840e0ce5de59db,d0\b9ceae68f921dbb2947c04fe4f28b8,a2\61e356b362fb2cf83eef0444fe89ed,bb\6c875a43ddb5212824f1e5f179a62c
リムル=テンペストの翼,Rimuru Tempest's Wings,201,36\53d7a36bc8ba4dfccf4a74b5c4ceb5,17\bb0a9bded0e3d5ea884196c50e4cbc,5e\8f09b93a3492b93f5e3f7ade4f6a68,a2\35317ef6702db5f8548e0083b83826
[Unnamed 202],,202,03\b4a62949f87fd3ec0897714a3c4e2e,2c\40d82bd7ad575a8139204bb0873513,92\d2cb6a985368a8f5b23283071843d2,97\9ffc03d378923e48c06225011d2b40
ドローンに乗る/B,Riding a Drone/B,203,3f\da5193290da074707b072fe087d94d,26\5e61e48f2e4fb800cf4a7c9301c225,6a\e9a052befa3e44f17b27141b97d333,90\ee1364759c737664cbd5d0ed17579b
ドゥームウィング,Doom Wing,205,8e\d380340a7f0e02bc5e14f9341c5ac9,de\6c69a251b9f4d7fc76e3546f70374b,f9\30283754dc043012629accd225077b,58\47ed13c10d7930218861ea796070bc
シノビ2,Shinobi 2,206,6f\11ff62cca087a209aca9b8ae45a383,4c\a68b76124e55eda7a4e700f8f9c173,db\a69db40d2392d313c03e8f2a8ec24a,2a\fb00f8856e9caf66a8be3ffb136fc9
直線飛行,Direct Flight,207,9c\faf703c9594d0b3141ba8b95bd76a0,e3\f2989615319b909f5dbdd5561a7c71,07\d84e521bb5fa5169489244bc6a1515,2f\b1c9593c242446e56a382e2c0de480
直線飛行EX,Direct Flight EX,208,f0\6128c1ecb122a671b738a5013d1dd4,9d\75478344cd705b677e608d408faed1,f4\0d3a0f163aa6b82b76036fe1411608,4c\bbfde7030b14805d8525224486dafc
ラッピーうきわに乗る,On a Rappy Floatie,209,d6\83d70ee0f756ea915a27a79e895947,22\31fcca9cf1a0d6578b3154fe3e4539,67\21c43cfcaf6ac7fbcbbf2e907e4ff2,56\9656d97bacebb845cbaa4f5e6f9b1e
ラッピーうきわに乗るEX,On a Rappy Floatie EX,210,2c\6c143989d43e5418971dc0638f2f9d,6d\88bfa1a260cc734f9ae9b0db2267dc,cc\d51e8c8ea78ab825f7f23720815256,27\decf506c8329aa0d526b72db70336f
