Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
スクエアユガミアイ,,103990,0,d7947f743f4edcd3d67cf96ca431091b,76405e307609df8097c5bd0b38d80393,,,,,,,,,,,,,,,
オデットアイ,,104000,0,d090993bcfc92377a23be91c6e49fd1e,9abb2085e704d8d1347f350f924e6b8d,,,,,,,,,,,,,,,
シャイニーライトアイ/B,,104010,0,82edefe09b98ce53555832daca2390ce,ad97576f351c0b94da2f018a41878178,,,,,,,,,,,,,,,
シャープハイライトアイ,,104020,0,a4badd3928e5115c5912f64bd0a479bf,a59555c986bca599a0238d9cd4513179,,,,,,,,,,,,,,,
エッジブラーアイ,,104030,0,0798a3e9b3ed257c83e0b0bdd2034177,a6215f73266341539639014cf159acb4,,,,,,,,,,,,,,,
オオキメハイライトアイ/B,,104040,0,d1fa786844ae5a6b872375c551d3e6a1,e0637f705a994319250e25131656e119,,,,,,,,,,,,,,,
フリーレンの瞳,,104050,0,91ffaa61248ae9c020fdbf62271cb93c,bb8f2a4bf3d41e4a96ba59d5fb5b293f,,,,,,,,,,,,,,,
フェルンの瞳,,104060,0,19a26f9b7028dbb25b3d14ea2d2bc863,be4f29e8e37b3cefb28d91910b487144,,,,,,,,,,,,,,,
シュタルクの瞳,,104070,0,e4f05b00a75da34a089f1fb1ff1ff0e5,83310a77748bc297e9e3a60f5861a6d8,,,,,,,,,,,,,,,
ルシオーラグラスアイ,,104080,0,3db3da91056ed0f25e199ac69a4d194e,fe8bce65d7170c9d2f5c5d4a6c58933e,,,,,,,,,,,,,,,
エッジライトキャットアイ,,104090,0,19b9cbfccd42e382aabf4d97a172da88,a3f42a5c8c50ddb3336dd4ff86a03856,,,,,,,,,,,,,,,
,,199900,0,,5466e4015286c7350f13c531f4a73458,,,,,,,,,,,,,,,
,,199901,0,,bc49238933dfa0d39805a688d471ff9c,,,,,,,,,,,,,,,
,,199902,0,,bebb85ef7747b522d768c4e3466ecb4d,,,,,,,,,,,,,,,
,,199903,0,,20b999f48ee141fd99eff634b11705ed,,,,,,,,,,,,,,,
,,199904,0,,2c2f541af8ab95fd470a8169727ba5a8,,,,,,,,,,,,,,,
,,299900,0,,bf51eb11f358e344cb5ad10d4a67afe9,,,,,,,,,,,,,,,
